date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2023-01-10,ZA12RAVA,ST8000DM002,8001563222016,0,25565528.0,7.0,0.0,3702079131.0,56490.0,7.0,0.0,0.0,30.0,8263.0,6.0,28129.0,30.0,25565528.0,0.0,0.0,0.0,56425.0,103274495432.0,465467240954.0
2023-01-01,ZA12RAVB,ST8000DM002,8001563222016,0,131535992.0,14.0,16.0,2735739142.0,54815.0,14.0,0.0,0.0,44.0,13186.0,5.0,72881.0,44.0,131535992.0,0.0,0.0,0.0,54760.0,102814505664.0,416784128716.0
2023-01-02,ZA12RAVB,ST8000DM002,8001563222016,0,168104216.0,14.0,16.0,2745666835.0,54847.0,14.0,0.0,0.0,44.0,13186.0,5.0,72885.0,44.0,168104216.0,0.0,0.0,0.0,54792.0,102815649728.0,417807232020.0
2023-01-03,ZA12RAVB,ST8000DM002,8001563222016,0,43255048.0,14.0,16.0,2750901374.0,54863.0,14.0,0.0,0.0,43.0,13186.0,5.0,72889.0,43.0,43255048.0,0.0,0.0,0.0,54807.0,102816235400.0,418171576724.0
2023-01-04,ZA12RAVB,ST8000DM002,8001563222016,0,24498904.0,14.0,16.0,2761173736.0,54894.0,14.0,0.0,0.0,44.0,13186.0,5.0,72898.0,44.0,24498904.0,0.0,0.0,0.0,54839.0,102817347768.0,418892416276.0
2023-01-05,ZA12RAVB,ST8000DM002,8001563222016,0,67390760.0,14.0,16.0,2765466229.0,54910.0,14.0,0.0,0.0,43.0,13186.0,5.0,72899.0,43.0,67390760.0,0.0,0.0,0.0,54855.0,102817848360.0,419424756172.0
2023-01-06,ZA12RAVB,ST8000DM002,8001563222016,0,208253248.0,14.0,16.0,2775538031.0,54941.0,14.0,0.0,0.0,43.0,13186.0,5.0,72903.0,43.0,208253248.0,0.0,0.0,0.0,54886.0,102818969688.0,420808944164.0
2023-01-07,ZA12RAVB,ST8000DM002,8001563222016,0,75228016.0,14.0,16.0,2781225957.0,54957.0,14.0,0.0,0.0,44.0,13186.0,5.0,72903.0,44.0,75228016.0,0.0,0.0,0.0,54902.0,102819653720.0,421416010396.0
2023-01-08,ZA12RAVB,ST8000DM002,8001563222016,0,85288448.0,14.0,16.0,2791410413.0,54989.0,14.0,0.0,0.0,44.0,13188.0,5.0,72903.0,44.0,85288448.0,0.0,0.0,0.0,54933.0,102851672256.0,422387338564.0
2023-01-09,ZA12RAVB,ST8000DM002,8001563222016,0,228767040.0,14.0,16.0,2795365205.0,55004.0,14.0,0.0,0.0,44.0,13190.0,5.0,72903.0,44.0,228767040.0,0.0,0.0,0.0,54949.0,102888779056.0,422493710356.0
2023-01-10,ZA12RAVB,ST8000DM002,8001563222016,0,201915872.0,14.0,16.0,2804808088.0,55036.0,14.0,0.0,0.0,44.0,13196.0,5.0,72907.0,44.0,201915872.0,0.0,0.0,0.0,54981.0,102942333368.0,422658038420.0
2023-01-01,ZA12RAVG,ST8000DM002,8001563222016,0,183941264.0,15.0,0.0,85350458.0,56281.0,15.0,0.0,0.0,32.0,9619.0,8.0,19928.0,32.0,183941264.0,0.0,0.0,0.0,56219.0,99751640432.0,501123072114.0
2023-01-02,ZA12RAVG,ST8000DM002,8001563222016,0,183262944.0,15.0,0.0,89316758.0,56297.0,15.0,0.0,0.0,31.0,9619.0,8.0,19929.0,31.0,183262944.0,0.0,0.0,0.0,56234.0,99774650448.0,501344288850.0
2023-01-03,ZA12RAVG,ST8000DM002,8001563222016,0,12423680.0,15.0,0.0,98726041.0,56328.0,15.0,0.0,0.0,31.0,9625.0,8.0,19945.0,31.0,12423680.0,0.0,0.0,0.0,56266.0,99818446104.0,501619363706.0
2023-01-04,ZA12RAVG,ST8000DM002,8001563222016,0,85490432.0,15.0,0.0,103723215.0,56344.0,15.0,0.0,0.0,31.0,9634.0,8.0,19948.0,31.0,85490432.0,0.0,0.0,0.0,56282.0,99844028176.0,501666848386.0
2023-01-05,ZA12RAVG,ST8000DM002,8001563222016,0,238621288.0,15.0,0.0,114454770.0,56375.0,15.0,0.0,0.0,31.0,9638.0,8.0,19950.0,31.0,238621288.0,0.0,0.0,0.0,56313.0,99881083352.0,501782924074.0
2023-01-06,ZA12RAVG,ST8000DM002,8001563222016,0,156701016.0,15.0,0.0,117483903.0,56391.0,15.0,0.0,0.0,31.0,9642.0,8.0,19960.0,31.0,156701016.0,0.0,0.0,0.0,56329.0,99907269568.0,501920624450.0
2023-01-07,ZA12RAVG,ST8000DM002,8001563222016,0,229494072.0,15.0,0.0,124274637.0,56423.0,15.0,0.0,0.0,31.0,9649.0,8.0,19991.0,31.0,229494072.0,0.0,0.0,0.0,56360.0,99950814960.0,502194985594.0
2023-01-08,ZA12RAVG,ST8000DM002,8001563222016,0,30398008.0,15.0,0.0,127583243.0,56438.0,15.0,0.0,0.0,32.0,9652.0,8.0,19996.0,32.0,30398008.0,0.0,0.0,0.0,56376.0,99977801752.0,502459416090.0
2023-01-09,ZA12RAVG,ST8000DM002,8001563222016,0,134437680.0,15.0,0.0,136981877.0,56470.0,15.0,0.0,0.0,32.0,9653.0,8.0,19996.0,32.0,134437680.0,0.0,0.0,0.0,56407.0,100027752184.0,503007928122.0
2023-01-10,ZA12RAVG,ST8000DM002,8001563222016,0,124946368.0,15.0,0.0,143951104.0,56501.0,15.0,0.0,0.0,32.0,9663.0,8.0,20009.0,32.0,124946368.0,0.0,0.0,0.0,56439.0,100072627712.0,503199449242.0
2023-01-01,ZA12RAVH,ST8000DM002,8001563222016,0,142719976.0,11.0,9.0,2817159720.0,56273.0,11.0,4.0,0.0,40.0,11094.0,9.0,25980.0,40.0,142719976.0,16.0,16.0,0.0,56201.0,100645691696.0,472282655024.0
2023-01-02,ZA12RAVH,ST8000DM002,8001563222016,0,57027048.0,11.0,9.0,2823566384.0,56305.0,11.0,4.0,0.0,40.0,11097.0,9.0,25980.0,40.0,57027048.0,16.0,16.0,0.0,56232.0,100689463104.0,472397670344.0
2023-01-03,ZA12RAVH,ST8000DM002,8001563222016,0,28459616.0,11.0,9.0,2830715468.0,56336.0,11.0,4.0,0.0,40.0,11101.0,9.0,25980.0,40.0,28459616.0,16.0,16.0,0.0,56264.0,100745004864.0,472558661912.0
2023-01-04,ZA12RAVH,ST8000DM002,8001563222016,0,206109920.0,11.0,9.0,2833259984.0,56352.0,11.0,4.0,0.0,40.0,11103.0,9.0,25989.0,40.0,206109920.0,16.0,16.0,0.0,56280.0,100768510480.0,472712806600.0
2023-01-05,ZA12RAVH,ST8000DM002,8001563222016,0,143217848.0,11.0,9.0,2836022873.0,56368.0,11.0,4.0,0.0,40.0,11106.0,9.0,25994.0,40.0,143217848.0,16.0,16.0,0.0,56296.0,100786659792.0,472878193352.0
2023-01-06,ZA12RAVH,ST8000DM002,8001563222016,0,239539496.0,11.0,9.0,2842498608.0,56400.0,11.0,4.0,0.0,40.0,11113.0,9.0,25996.0,40.0,239539496.0,16.0,16.0,0.0,56327.0,100835787696.0,473171149264.0
2023-01-07,ZA12RAVH,ST8000DM002,8001563222016,0,165142016.0,11.0,9.0,2846175638.0,56415.0,11.0,4.0,0.0,40.0,11117.0,9.0,25996.0,40.0,165142016.0,16.0,16.0,0.0,56343.0,100864494616.0,473313141888.0
2023-01-08,ZA12RAVH,ST8000DM002,8001563222016,0,4467856.0,11.0,9.0,2852227212.0,56447.0,11.0,4.0,0.0,40.0,11128.0,9.0,25999.0,40.0,4467856.0,16.0,16.0,0.0,56375.0,100919988344.0,473586476960.0
2023-01-09,ZA12RAVH,ST8000DM002,8001563222016,0,102657864.0,11.0,9.0,2855203220.0,56463.0,11.0,4.0,0.0,40.0,11133.0,9.0,25999.0,40.0,102657864.0,16.0,16.0,0.0,56391.0,100953167400.0,473651487912.0
2023-01-10,ZA12RAVH,ST8000DM002,8001563222016,0,58035416.0,11.0,9.0,2862039594.0,56495.0,11.0,4.0,0.0,40.0,11137.0,9.0,26004.0,40.0,58035416.0,16.0,16.0,0.0,56422.0,100999586456.0,473805030680.0
2023-01-01,ZA12RAVP,ST8000DM002,8001563222016,0,11285824.0,7.0,0.0,3931975566.0,56280.0,7.0,0.0,0.0,25.0,32341.0,4.0,27047.0,25.0,11285824.0,0.0,0.0,0.0,56215.0,101423292104.0,478393755534.0
2023-01-02,ZA12RAVP,ST8000DM002,8001563222016,0,226541032.0,7.0,0.0,3934811247.0,56295.0,7.0,0.0,0.0,25.0,32342.0,4.0,27050.0,25.0,226541032.0,0.0,0.0,0.0,56231.0,101450093008.0,478582209838.0
2023-01-03,ZA12RAVP,ST8000DM002,8001563222016,0,92927328.0,7.0,0.0,3941938072.0,56327.0,7.0,0.0,0.0,25.0,32343.0,4.0,27064.0,25.0,92927328.0,0.0,0.0,0.0,56263.0,101496175552.0,478892561142.0
2023-01-04,ZA12RAVP,ST8000DM002,8001563222016,0,238844736.0,7.0,0.0,3945288112.0,56343.0,7.0,0.0,0.0,25.0,32345.0,4.0,27064.0,25.0,238844736.0,0.0,0.0,0.0,56278.0,101522303064.0,479012351038.0
2023-01-05,ZA12RAVP,ST8000DM002,8001563222016,0,159251048.0,7.0,0.0,3954209291.0,56374.0,7.0,0.0,0.0,25.0,32352.0,4.0,27069.0,25.0,159251048.0,0.0,0.0,0.0,56310.0,101567900312.0,479132551118.0
2023-01-06,ZA12RAVP,ST8000DM002,8001563222016,0,81309232.0,7.0,0.0,3956807208.0,56390.0,7.0,0.0,0.0,25.0,32356.0,4.0,27072.0,25.0,81309232.0,0.0,0.0,0.0,56326.0,101593366928.0,479276029550.0
2023-01-07,ZA12RAVP,ST8000DM002,8001563222016,0,114153240.0,7.0,0.0,3962931300.0,56422.0,7.0,0.0,0.0,25.0,32360.0,4.0,27094.0,25.0,114153240.0,0.0,0.0,0.0,56358.0,101637492744.0,479509846838.0
2023-01-08,ZA12RAVP,ST8000DM002,8001563222016,0,29778944.0,7.0,0.0,3965654827.0,56438.0,7.0,0.0,0.0,25.0,32360.0,4.0,27102.0,25.0,29778944.0,0.0,0.0,0.0,56373.0,101663314176.0,479645703566.0
2023-01-09,ZA12RAVP,ST8000DM002,8001563222016,0,122023256.0,7.0,0.0,3971738697.0,56469.0,7.0,0.0,0.0,26.0,32362.0,4.0,27108.0,26.0,122023256.0,0.0,0.0,0.0,56405.0,101711824696.0,479934639006.0
2023-01-10,ZA12RAVP,ST8000DM002,8001563222016,0,58128304.0,7.0,0.0,3975003810.0,56485.0,7.0,0.0,0.0,25.0,32363.0,4.0,27109.0,25.0,58128304.0,0.0,0.0,0.0,56421.0,101738514592.0,480091212318.0
2023-01-01,ZA12RAVR,ST8000DM002,8001563222016,0,7092928.0,15.0,0.0,4156471042.0,56278.0,15.0,0.0,0.0,29.0,11298.0,7.0,29682.0,29.0,7092928.0,0.0,0.0,0.0,56209.0,100582508040.0,489105314562.0
2023-01-02,ZA12RAVR,ST8000DM002,8001563222016,0,160346792.0,15.0,0.0,4159460672.0,56293.0,15.0,0.0,0.0,29.0,11303.0,7.0,29697.0,29.0,160346792.0,0.0,0.0,0.0,56224.0,100609222464.0,489231854002.0
2023-01-03,ZA12RAVR,ST8000DM002,8001563222016,0,74802368.0,15.0,0.0,4166364244.0,56325.0,15.0,0.0,0.0,30.0,11313.0,7.0,29726.0,30.0,74802368.0,0.0,0.0,0.0,56256.0,100662469200.0,489583959338.0
2023-01-04,ZA12RAVR,ST8000DM002,8001563222016,0,29371544.0,15.0,0.0,4170289199.0,56341.0,15.0,0.0,0.0,29.0,11314.0,7.0,29730.0,29.0,29371544.0,0.0,0.0,0.0,56272.0,100690376712.0,489757914154.0
2023-01-05,ZA12RAVR,ST8000DM002,8001563222016,0,162959264.0,15.0,0.0,4176831851.0,56372.0,15.0,0.0,0.0,29.0,11316.0,7.0,29753.0,29.0,162959264.0,0.0,0.0,0.0,56303.0,100737039928.0,490090442234.0
2023-01-06,ZA12RAVR,ST8000DM002,8001563222016,0,212062176.0,15.0,0.0,4183172068.0,56404.0,15.0,0.0,0.0,29.0,11325.0,7.0,29778.0,29.0,212062176.0,0.0,0.0,0.0,56334.0,100787056248.0,490333766114.0
2023-01-07,ZA12RAVR,ST8000DM002,8001563222016,0,107959680.0,15.0,0.0,4186483853.0,56419.0,15.0,0.0,0.0,29.0,11326.0,7.0,29797.0,29.0,107959680.0,0.0,0.0,0.0,56350.0,100808173592.0,490453080138.0
2023-01-08,ZA12RAVR,ST8000DM002,8001563222016,0,228835624.0,15.0,0.0,4192694490.0,56451.0,15.0,0.0,0.0,29.0,11334.0,7.0,29818.0,29.0,228835624.0,0.0,0.0,0.0,56382.0,100863649112.0,490762763802.0
2023-01-09,ZA12RAVR,ST8000DM002,8001563222016,0,169239552.0,15.0,0.0,4195884817.0,56466.0,15.0,0.0,0.0,29.0,11334.0,7.0,29829.0,29.0,169239552.0,0.0,0.0,0.0,56397.0,100886171448.0,490927426898.0
2023-01-10,ZA12RAVR,ST8000DM002,8001563222016,0,121219240.0,15.0,0.0,4203010768.0,56498.0,15.0,0.0,0.0,29.0,11336.0,7.0,29843.0,29.0,121219240.0,0.0,0.0,0.0,56429.0,100936776144.0,491319593282.0
2023-01-01,ZA12RAVV,ST8000DM002,8001563222016,0,44117384.0,6.0,0.0,4181301706.0,56280.0,6.0,0.0,0.0,33.0,11473.0,6.0,29477.0,33.0,44117384.0,0.0,0.0,0.0,56207.0,102157044896.0,485455692027.0
2023-01-02,ZA12RAVV,ST8000DM002,8001563222016,0,142654888.0,6.0,0.0,4185016980.0,56295.0,6.0,0.0,0.0,33.0,11476.0,6.0,29480.0,33.0,142654888.0,0.0,0.0,0.0,56223.0,102186208280.0,485525066147.0
2023-01-03,ZA12RAVV,ST8000DM002,8001563222016,0,6775888.0,6.0,0.0,4192254430.0,56327.0,6.0,0.0,0.0,33.0,11483.0,6.0,29503.0,33.0,6775888.0,0.0,0.0,0.0,56255.0,102238876432.0,485826834211.0
2023-01-04,ZA12RAVV,ST8000DM002,8001563222016,0,3710960.0,6.0,0.0,4194913423.0,56343.0,6.0,0.0,0.0,33.0,11484.0,6.0,29515.0,33.0,3710960.0,0.0,0.0,0.0,56271.0,102261171776.0,486046225371.0
2023-01-05,ZA12RAVV,ST8000DM002,8001563222016,0,202477496.0,6.0,0.0,4200420392.0,56374.0,6.0,0.0,0.0,33.0,11485.0,6.0,29544.0,33.0,202477496.0,0.0,0.0,0.0,56302.0,102309473192.0,486442154035.0
2023-01-06,ZA12RAVV,ST8000DM002,8001563222016,0,157045560.0,6.0,0.0,4204022620.0,56390.0,6.0,0.0,0.0,33.0,11487.0,6.0,29545.0,33.0,157045560.0,0.0,0.0,0.0,56318.0,102337788624.0,486613977595.0
2023-01-07,ZA12RAVV,ST8000DM002,8001563222016,0,224425584.0,6.0,0.0,4211852345.0,56422.0,6.0,0.0,0.0,33.0,11490.0,6.0,29552.0,33.0,224425584.0,0.0,0.0,0.0,56349.0,102389668552.0,486873929307.0
2023-01-08,ZA12RAVV,ST8000DM002,8001563222016,0,137950432.0,6.0,0.0,4214780461.0,56438.0,6.0,0.0,0.0,33.0,11492.0,6.0,29556.0,33.0,137950432.0,0.0,0.0,0.0,56365.0,102422961648.0,486999024339.0
2023-01-09,ZA12RAVV,ST8000DM002,8001563222016,0,86149160.0,6.0,0.0,4222725581.0,56469.0,6.0,0.0,0.0,33.0,11500.0,6.0,29557.0,33.0,86149160.0,0.0,0.0,0.0,56397.0,102475975760.0,487138740435.0
2023-01-10,ZA12RAVV,ST8000DM002,8001563222016,0,239354536.0,6.0,0.0,4226474243.0,56485.0,6.0,0.0,0.0,33.0,11502.0,6.0,29560.0,33.0,239354536.0,0.0,0.0,0.0,56413.0,102500832632.0,487267088939.0
2023-01-01,ZA12RAVY,ST8000DM002,8001563222016,0,104390328.0,11.0,0.0,2706529739.0,54953.0,11.0,0.0,0.0,31.0,11199.0,3.0,64638.0,31.0,104390328.0,0.0,0.0,0.0,54877.0,102255342008.0,417107527378.0
2023-01-02,ZA12RAVY,ST8000DM002,8001563222016,0,40584456.0,11.0,0.0,2713253400.0,54985.0,11.0,0.0,0.0,32.0,11201.0,3.0,64691.0,32.0,40584456.0,0.0,0.0,0.0,54908.0,102325210320.0,417464015346.0
2023-01-03,ZA12RAVY,ST8000DM002,8001563222016,0,147447600.0,11.0,0.0,2717649819.0,55001.0,11.0,0.0,0.0,31.0,11202.0,3.0,64694.0,31.0,147447600.0,0.0,0.0,0.0,54924.0,102355425792.0,417540663018.0
2023-01-04,ZA12RAVY,ST8000DM002,8001563222016,0,182395920.0,11.0,0.0,2727750126.0,55032.0,11.0,0.0,0.0,32.0,11206.0,3.0,64708.0,32.0,182395920.0,0.0,0.0,0.0,54956.0,102403846176.0,417772013226.0
2023-01-05,ZA12RAVY,ST8000DM002,8001563222016,0,161418040.0,11.0,0.0,2731366279.0,55048.0,11.0,0.0,0.0,31.0,11209.0,3.0,64720.0,31.0,161418040.0,0.0,0.0,0.0,54972.0,102426592624.0,417972582546.0
2023-01-06,ZA12RAVY,ST8000DM002,8001563222016,0,58433728.0,11.0,0.0,2738099877.0,55080.0,11.0,0.0,0.0,31.0,11211.0,3.0,64751.0,31.0,58433728.0,0.0,0.0,0.0,55003.0,102464447008.0,418324979778.0
2023-01-07,ZA12RAVY,ST8000DM002,8001563222016,0,4271560.0,11.0,0.0,2741274996.0,55095.0,11.0,0.0,0.0,31.0,11212.0,3.0,64762.0,31.0,4271560.0,0.0,0.0,0.0,55019.0,102483993032.0,418496548202.0
2023-01-08,ZA12RAVY,ST8000DM002,8001563222016,0,120490888.0,11.0,0.0,2749116156.0,55127.0,11.0,0.0,0.0,32.0,11215.0,3.0,64785.0,32.0,120490888.0,0.0,0.0,0.0,55051.0,102532729448.0,418809820418.0
2023-01-09,ZA12RAVY,ST8000DM002,8001563222016,0,77436496.0,11.0,0.0,2753170552.0,55143.0,11.0,0.0,0.0,32.0,11217.0,3.0,64799.0,32.0,77436496.0,0.0,0.0,0.0,55066.0,102555982744.0,418988121154.0
2023-01-10,ZA12RAVY,ST8000DM002,8001563222016,0,23527248.0,11.0,0.0,2762503302.0,55175.0,11.0,0.0,0.0,32.0,11221.0,3.0,64823.0,32.0,23527248.0,0.0,0.0,0.0,55098.0,102594131848.0,419140468538.0
2023-01-01,ZA12RAVZ,ST8000DM002,8001563222016,0,141817448.0,13.0,0.0,2666279529.0,54809.0,13.0,0.0,0.0,33.0,49550.0,6.0,68002.0,33.0,141817448.0,0.0,0.0,0.0,54750.0,101982195352.0,443411783588.0
2023-01-02,ZA12RAVZ,ST8000DM002,8001563222016,0,101463592.0,13.0,0.0,2671163714.0,54824.0,13.0,0.0,0.0,33.0,49550.0,6.0,68003.0,33.0,101463592.0,0.0,0.0,0.0,54766.0,101982335480.0,443862250532.0
2023-01-03,ZA12RAVZ,ST8000DM002,8001563222016,0,70003704.0,13.0,0.0,2679883587.0,54856.0,13.0,0.0,0.0,31.0,49550.0,6.0,68008.0,31.0,70003704.0,0.0,0.0,0.0,54797.0,101982522248.0,444815108004.0
2023-01-04,ZA12RAVZ,ST8000DM002,8001563222016,0,88246744.0,13.0,0.0,2684415956.0,54871.0,13.0,0.0,0.0,32.0,49550.0,6.0,68009.0,32.0,88246744.0,0.0,0.0,0.0,54813.0,101982647016.0,445324515116.0
2023-01-05,ZA12RAVZ,ST8000DM002,8001563222016,0,135396232.0,13.0,0.0,2693935969.0,54903.0,13.0,0.0,0.0,32.0,49550.0,6.0,68016.0,32.0,135396232.0,0.0,0.0,0.0,54844.0,101983715992.0,446358317412.0
2023-01-06,ZA12RAVZ,ST8000DM002,8001563222016,0,158874656.0,13.0,0.0,2698888277.0,54919.0,13.0,0.0,0.0,31.0,49550.0,6.0,68016.0,31.0,158874656.0,0.0,0.0,0.0,54860.0,101984444112.0,446877569860.0
2023-01-07,ZA12RAVZ,ST8000DM002,8001563222016,0,120226184.0,13.0,0.0,2709140498.0,54950.0,13.0,0.0,0.0,34.0,49550.0,6.0,68016.0,34.0,120226184.0,0.0,0.0,0.0,54892.0,101985997416.0,448078393988.0
2023-01-08,ZA12RAVZ,ST8000DM002,8001563222016,0,49324768.0,13.0,0.0,2713807481.0,54966.0,13.0,0.0,0.0,33.0,49550.0,6.0,68016.0,33.0,49324768.0,0.0,0.0,0.0,54907.0,101986733912.0,448746972212.0
2023-01-09,ZA12RAVZ,ST8000DM002,8001563222016,0,173528280.0,13.0,0.0,2723545471.0,54998.0,13.0,0.0,0.0,33.0,49550.0,6.0,68016.0,33.0,173528280.0,0.0,0.0,0.0,54939.0,101988246088.0,450105139532.0
2023-01-10,ZA12RAVZ,ST8000DM002,8001563222016,0,242412528.0,13.0,0.0,2728041513.0,55013.0,13.0,0.0,0.0,33.0,49550.0,6.0,68016.0,33.0,242412528.0,0.0,0.0,0.0,54955.0,101989022120.0,450663564476.0
2023-01-01,ZA12RAW1,ST8000DM002,8001563222016,0,119490456.0,16.0,0.0,2902263339.0,54815.0,16.0,0.0,0.0,44.0,31228.0,2.0,64674.0,44.0,119490456.0,0.0,0.0,0.0,54759.0,102577776376.0,402397154240.0
2023-01-02,ZA12RAW1,ST8000DM002,8001563222016,0,106070008.0,16.0,0.0,2911971773.0,54847.0,16.0,0.0,0.0,44.0,31231.0,2.0,64697.0,44.0,106070008.0,0.0,0.0,0.0,54791.0,102637373712.0,402572037920.0
2023-01-03,ZA12RAW1,ST8000DM002,8001563222016,0,228028888.0,16.0,0.0,2915792933.0,54863.0,16.0,0.0,0.0,43.0,31234.0,2.0,64734.0,43.0,228028888.0,0.0,0.0,0.0,54807.0,102662331976.0,402669038536.0
2023-01-04,ZA12RAW1,ST8000DM002,8001563222016,0,82031480.0,16.0,0.0,2922506081.0,54894.0,16.0,0.0,0.0,43.0,31244.0,2.0,64782.0,43.0,82031480.0,0.0,0.0,0.0,54838.0,102713206880.0,402965186976.0
2023-01-05,ZA12RAW1,ST8000DM002,8001563222016,0,13749448.0,16.0,0.0,2925776689.0,54910.0,16.0,0.0,0.0,43.0,31245.0,2.0,64810.0,43.0,13749448.0,0.0,0.0,0.0,54854.0,102739898224.0,403115015056.0
2023-01-06,ZA12RAW1,ST8000DM002,8001563222016,0,220263848.0,16.0,0.0,2934131937.0,54942.0,16.0,0.0,0.0,43.0,31247.0,2.0,64819.0,43.0,220263848.0,0.0,0.0,0.0,54886.0,102780376464.0,403526648832.0
2023-01-07,ZA12RAW1,ST8000DM002,8001563222016,0,159830416.0,16.0,0.0,2938070239.0,54958.0,16.0,0.0,0.0,42.0,31249.0,2.0,64836.0,42.0,159830416.0,0.0,0.0,0.0,54902.0,102802018912.0,403690735952.0
2023-01-08,ZA12RAW1,ST8000DM002,8001563222016,0,202267240.0,16.0,0.0,2946518515.0,54990.0,16.0,0.0,0.0,44.0,31253.0,2.0,64865.0,44.0,202267240.0,0.0,0.0,0.0,54933.0,102843985416.0,403935695728.0
2023-01-09,ZA12RAW1,ST8000DM002,8001563222016,0,33234776.0,16.0,0.0,2952421819.0,55005.0,16.0,0.0,0.0,44.0,31256.0,2.0,64866.0,44.0,33234776.0,0.0,0.0,0.0,54949.0,102866630736.0,403989539160.0
2023-01-10,ZA12RAW1,ST8000DM002,8001563222016,0,112928400.0,16.0,0.0,2959346776.0,55037.0,16.0,0.0,0.0,44.0,31261.0,2.0,64900.0,44.0,112928400.0,0.0,0.0,0.0,54981.0,102920755320.0,404261066912.0
2023-01-01,ZA12RAW2,ST8000DM002,8001563222016,0,25378008.0,9.0,0.0,4082726160.0,56272.0,9.0,0.0,0.0,43.0,11097.0,6.0,26734.0,43.0,25378008.0,0.0,0.0,0.0,56203.0,101343238848.0,464854617302.0
2023-01-02,ZA12RAW2,ST8000DM002,8001563222016,0,95968208.0,9.0,0.0,4090125457.0,56303.0,9.0,0.0,0.0,43.0,11099.0,6.0,26735.0,43.0,95968208.0,0.0,0.0,0.0,56235.0,101387877480.0,465124775862.0
2023-01-03,ZA12RAW2,ST8000DM002,8001563222016,0,194317760.0,9.0,0.0,4094399317.0,56319.0,9.0,0.0,0.0,43.0,11102.0,6.0,26736.0,43.0,194317760.0,0.0,0.0,0.0,56251.0,101421028184.0,465189974710.0
2023-01-04,ZA12RAW2,ST8000DM002,8001563222016,0,211670856.0,9.0,0.0,4101674717.0,56351.0,9.0,0.0,0.0,43.0,11105.0,6.0,26753.0,43.0,211670856.0,0.0,0.0,0.0,56283.0,101478296768.0,465395147670.0
2023-01-05,ZA12RAW2,ST8000DM002,8001563222016,0,153291104.0,9.0,0.0,4104495456.0,56367.0,9.0,0.0,0.0,43.0,11107.0,6.0,26765.0,43.0,153291104.0,0.0,0.0,0.0,56299.0,101502886632.0,465558058542.0
2023-01-06,ZA12RAW2,ST8000DM002,8001563222016,0,30213960.0,9.0,0.0,4110410352.0,56399.0,9.0,0.0,0.0,43.0,11108.0,6.0,26783.0,43.0,30213960.0,0.0,0.0,0.0,56330.0,101555984352.0,465872714574.0
2023-01-07,ZA12RAW2,ST8000DM002,8001563222016,0,197209704.0,9.0,0.0,4113426208.0,56414.0,9.0,0.0,0.0,43.0,11108.0,6.0,26783.0,43.0,197209704.0,0.0,0.0,0.0,56346.0,101584641840.0,466011052830.0
2023-01-08,ZA12RAW2,ST8000DM002,8001563222016,0,161342312.0,9.0,0.0,4120689985.0,56446.0,9.0,0.0,0.0,43.0,11110.0,6.0,26784.0,43.0,161342312.0,0.0,0.0,0.0,56378.0,101633232192.0,466420149718.0
2023-01-09,ZA12RAW2,ST8000DM002,8001563222016,0,171818256.0,9.0,0.0,4127673117.0,56478.0,9.0,0.0,0.0,43.0,11114.0,6.0,26787.0,43.0,171818256.0,0.0,0.0,0.0,56409.0,101692635832.0,466615593982.0
2023-01-10,ZA12RAW2,ST8000DM002,8001563222016,0,13943024.0,9.0,0.0,4132273050.0,56493.0,9.0,0.0,0.0,43.0,11114.0,6.0,26789.0,43.0,13943024.0,0.0,0.0,0.0,56425.0,101717188952.0,466678054702.0
2023-01-01,ZA12RAWA,ST8000DM002,8001563222016,0,105356672.0,13.0,0.0,2051357489.0,54824.0,13.0,0.0,0.0,34.0,17553.0,3.0,67079.0,34.0,105356672.0,0.0,0.0,0.0,54774.0,103471606512.0,389648592359.0
2023-01-02,ZA12RAWA,ST8000DM002,8001563222016,0,17221440.0,13.0,0.0,2054603957.0,54840.0,13.0,0.0,0.0,33.0,17557.0,3.0,67107.0,33.0,17221440.0,0.0,0.0,0.0,54789.0,103501608568.0,389777212863.0
2023-01-03,ZA12RAWA,ST8000DM002,8001563222016,0,159425176.0,13.0,0.0,2064922344.0,54871.0,13.0,0.0,0.0,33.0,17566.0,3.0,67114.0,33.0,159425176.0,0.0,0.0,0.0,54821.0,103547131256.0,389873893911.0
2023-01-04,ZA12RAWA,ST8000DM002,8001563222016,0,44555744.0,13.0,0.0,2068995160.0,54887.0,13.0,0.0,0.0,34.0,17578.0,3.0,67120.0,34.0,44555744.0,0.0,0.0,0.0,54837.0,103572155768.0,389979797439.0
2023-01-05,ZA12RAWA,ST8000DM002,8001563222016,0,61732248.0,13.0,0.0,2075986681.0,54919.0,13.0,0.0,0.0,33.0,17589.0,3.0,67206.0,33.0,61732248.0,0.0,0.0,0.0,54869.0,103619626392.0,390194621343.0
2023-01-06,ZA12RAWA,ST8000DM002,8001563222016,0,20596344.0,13.0,0.0,2079119753.0,54935.0,13.0,0.0,0.0,32.0,17590.0,3.0,67234.0,32.0,20596344.0,0.0,0.0,0.0,54884.0,103642386784.0,390376475583.0
