date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized
2023-01-10,ZA17ZV2G,ST8000NM0055,8001563222016,0,100.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,92.0,84.0,29.0,100.0
2023-01-01,ZA17ZV2J,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,91.0,47.0,100.0,72.0,98.0,90.0,28.0,74.0
2023-01-02,ZA17ZV2J,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,47.0,100.0,72.0,98.0,90.0,28.0,83.0
2023-01-03,ZA17ZV2J,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,91.0,47.0,100.0,71.0,98.0,90.0,29.0,74.0
2023-01-04,ZA17ZV2J,ST8000NM0055,8001563222016,0,72.0,89.0,100.0,100.0,91.0,47.0,100.0,72.0,98.0,90.0,28.0,72.0
2023-01-05,ZA17ZV2J,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,91.0,47.0,100.0,72.0,98.0,90.0,28.0,76.0
2023-01-06,ZA17ZV2J,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,47.0,100.0,72.0,98.0,90.0,28.0,81.0
2023-01-07,ZA17ZV2J,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,91.0,47.0,100.0,72.0,98.0,90.0,28.0,77.0
2023-01-08,ZA17ZV2J,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,91.0,47.0,100.0,72.0,98.0,90.0,28.0,78.0
2023-01-09,ZA17ZV2J,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,47.0,100.0,71.0,98.0,90.0,29.0,83.0
2023-01-10,ZA17ZV2J,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,47.0,100.0,71.0,98.0,90.0,29.0,81.0
2023-01-01,ZA17ZV2L,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,81.0
2023-01-02,ZA17ZV2L,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,84.0
2023-01-03,ZA17ZV2L,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,77.0
2023-01-04,ZA17ZV2L,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,79.0
2023-01-05,ZA17ZV2L,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,80.0
2023-01-06,ZA17ZV2L,ST8000NM0055,8001563222016,0,72.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,72.0
2023-01-07,ZA17ZV2L,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,83.0
2023-01-08,ZA17ZV2L,ST8000NM0055,8001563222016,0,72.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,72.0
2023-01-09,ZA17ZV2L,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,81.0
2023-01-10,ZA17ZV2L,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,95.0,89.0,36.0,78.0
2023-01-01,ZA17ZV2N,ST8000NM0055,8001563222016,0,81.0,90.0,100.0,100.0,93.0,46.0,100.0,67.0,96.0,88.0,33.0,81.0
2023-01-02,ZA17ZV2N,ST8000NM0055,8001563222016,0,83.0,90.0,100.0,100.0,93.0,46.0,100.0,68.0,96.0,88.0,32.0,83.0
2023-01-03,ZA17ZV2N,ST8000NM0055,8001563222016,0,69.0,90.0,100.0,100.0,93.0,46.0,100.0,68.0,96.0,88.0,32.0,69.0
2023-01-04,ZA17ZV2N,ST8000NM0055,8001563222016,0,82.0,90.0,100.0,100.0,93.0,46.0,100.0,69.0,96.0,88.0,31.0,82.0
2023-01-05,ZA17ZV2N,ST8000NM0055,8001563222016,0,100.0,90.0,100.0,100.0,93.0,46.0,100.0,69.0,96.0,88.0,31.0,100.0
2023-01-06,ZA17ZV2N,ST8000NM0055,8001563222016,0,82.0,90.0,100.0,100.0,93.0,46.0,100.0,69.0,96.0,88.0,31.0,82.0
2023-01-07,ZA17ZV2N,ST8000NM0055,8001563222016,0,83.0,90.0,100.0,100.0,93.0,46.0,100.0,68.0,96.0,88.0,32.0,83.0
2023-01-08,ZA17ZV2N,ST8000NM0055,8001563222016,0,81.0,90.0,100.0,100.0,93.0,46.0,100.0,68.0,96.0,88.0,32.0,81.0
2023-01-09,ZA17ZV2N,ST8000NM0055,8001563222016,0,76.0,90.0,100.0,100.0,93.0,46.0,100.0,68.0,96.0,88.0,32.0,76.0
2023-01-10,ZA17ZV2N,ST8000NM0055,8001563222016,0,79.0,90.0,100.0,100.0,93.0,46.0,100.0,68.0,96.0,88.0,32.0,79.0
2023-01-01,ZA17ZV2Z,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,95.0,85.0,39.0,76.0
2023-01-02,ZA17ZV2Z,ST8000NM0055,8001563222016,0,72.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,95.0,85.0,39.0,72.0
2023-01-03,ZA17ZV2Z,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,95.0,85.0,39.0,82.0
2023-01-04,ZA17ZV2Z,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,95.0,85.0,39.0,76.0
2023-01-05,ZA17ZV2Z,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,47.0,100.0,62.0,95.0,85.0,38.0,82.0
2023-01-06,ZA17ZV2Z,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,95.0,85.0,39.0,83.0
2023-01-07,ZA17ZV2Z,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,95.0,85.0,39.0,81.0
2023-01-08,ZA17ZV2Z,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,62.0,95.0,85.0,38.0,77.0
2023-01-09,ZA17ZV2Z,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,47.0,100.0,61.0,95.0,85.0,39.0,84.0
2023-01-10,ZA17ZV2Z,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,47.0,100.0,62.0,95.0,85.0,38.0,84.0
2023-01-01,ZA17ZV30,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,91.0,47.0,100.0,59.0,74.0,91.0,41.0,76.0
2023-01-02,ZA17ZV30,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,91.0,47.0,100.0,59.0,74.0,91.0,41.0,80.0
2023-01-03,ZA17ZV30,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,47.0,100.0,59.0,74.0,91.0,41.0,82.0
2023-01-04,ZA17ZV30,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,47.0,100.0,60.0,74.0,91.0,40.0,83.0
2023-01-05,ZA17ZV30,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,91.0,47.0,100.0,60.0,74.0,91.0,40.0,77.0
2023-01-06,ZA17ZV30,ST8000NM0055,8001563222016,0,70.0,89.0,100.0,100.0,91.0,47.0,100.0,60.0,74.0,91.0,40.0,70.0
2023-01-07,ZA17ZV30,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,91.0,47.0,100.0,60.0,74.0,91.0,40.0,79.0
2023-01-08,ZA17ZV30,ST8000NM0055,8001563222016,0,67.0,89.0,100.0,100.0,91.0,47.0,100.0,60.0,74.0,91.0,40.0,67.0
2023-01-09,ZA17ZV30,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,47.0,100.0,60.0,74.0,91.0,40.0,82.0
2023-01-10,ZA17ZV30,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,47.0,100.0,60.0,74.0,91.0,40.0,83.0
2023-01-01,ZA17ZV38,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,70.0,86.0,39.0,82.0
2023-01-02,ZA17ZV38,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,70.0,86.0,39.0,76.0
2023-01-03,ZA17ZV38,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,70.0,86.0,39.0,84.0
2023-01-04,ZA17ZV38,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,70.0,86.0,39.0,83.0
2023-01-05,ZA17ZV38,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,47.0,100.0,62.0,70.0,86.0,38.0,80.0
2023-01-06,ZA17ZV38,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,47.0,100.0,62.0,70.0,86.0,38.0,82.0
2023-01-07,ZA17ZV38,ST8000NM0055,8001563222016,0,73.0,89.0,100.0,100.0,93.0,47.0,100.0,62.0,70.0,86.0,38.0,73.0
2023-01-08,ZA17ZV38,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,47.0,100.0,62.0,70.0,86.0,38.0,82.0
2023-01-09,ZA17ZV38,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,70.0,86.0,39.0,80.0
2023-01-10,ZA17ZV38,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,47.0,100.0,62.0,70.0,86.0,38.0,77.0
2023-01-01,ZA17ZV39,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,83.0
2023-01-02,ZA17ZV39,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,84.0
2023-01-03,ZA17ZV39,ST8000NM0055,8001563222016,0,73.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,73.0
2023-01-04,ZA17ZV39,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,69.0,95.0,86.0,31.0,80.0
2023-01-05,ZA17ZV39,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,82.0
2023-01-06,ZA17ZV39,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,78.0
2023-01-07,ZA17ZV39,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,76.0
2023-01-08,ZA17ZV39,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,83.0
2023-01-09,ZA17ZV39,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,95.0,86.0,30.0,76.0
2023-01-10,ZA17ZV39,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,94.0,86.0,30.0,81.0
2023-01-01,ZA17ZV3K,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,81.0
2023-01-02,ZA17ZV3K,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,64.0,98.0,89.0,36.0,83.0
2023-01-03,ZA17ZV3K,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,83.0
2023-01-04,ZA17ZV3K,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,79.0
2023-01-05,ZA17ZV3K,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,78.0
2023-01-06,ZA17ZV3K,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,84.0
2023-01-07,ZA17ZV3K,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,76.0
2023-01-08,ZA17ZV3K,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,84.0
2023-01-09,ZA17ZV3K,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,77.0
2023-01-10,ZA17ZV3K,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,98.0,89.0,35.0,79.0
2023-01-01,ZA17ZV3R,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,95.0,86.0,39.0,83.0
2023-01-02,ZA17ZV3R,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,95.0,86.0,39.0,83.0
2023-01-03,ZA17ZV3R,ST8000NM0055,8001563222016,0,75.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,95.0,86.0,39.0,75.0
2023-01-04,ZA17ZV3R,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,47.0,100.0,60.0,95.0,86.0,40.0,80.0
2023-01-05,ZA17ZV3R,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,47.0,100.0,62.0,95.0,86.0,38.0,81.0
2023-01-06,ZA17ZV3R,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,95.0,86.0,39.0,81.0
2023-01-07,ZA17ZV3R,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,47.0,100.0,62.0,95.0,86.0,38.0,77.0
2023-01-08,ZA17ZV3R,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,95.0,86.0,39.0,80.0
2023-01-09,ZA17ZV3R,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,95.0,86.0,39.0,80.0
2023-01-10,ZA17ZV3R,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,47.0,100.0,61.0,95.0,86.0,39.0,83.0
2023-01-01,ZA17ZV3T,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,92.0,46.0,100.0,71.0,93.0,86.0,29.0,78.0
2023-01-02,ZA17ZV3T,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,46.0,100.0,70.0,93.0,86.0,30.0,84.0
2023-01-03,ZA17ZV3T,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,46.0,100.0,71.0,93.0,86.0,29.0,81.0
2023-01-04,ZA17ZV3T,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,71.0,93.0,86.0,29.0,81.0
2023-01-05,ZA17ZV3T,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,93.0,86.0,30.0,84.0
2023-01-06,ZA17ZV3T,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,46.0,100.0,71.0,93.0,86.0,29.0,82.0
2023-01-07,ZA17ZV3T,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,71.0,93.0,86.0,29.0,83.0
2023-01-08,ZA17ZV3T,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,71.0,93.0,86.0,29.0,81.0
2023-01-09,ZA17ZV3T,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,93.0,46.0,100.0,71.0,93.0,86.0,29.0,74.0
2023-01-10,ZA17ZV3T,ST8000NM0055,8001563222016,0,70.0,89.0,100.0,100.0,93.0,46.0,100.0,71.0,93.0,86.0,29.0,70.0
2023-01-01,ZA17ZV48,ST8000NM0055,8001563222016,0,69.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,69.0
2023-01-02,ZA17ZV48,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,47.0,100.0,72.0,97.0,90.0,28.0,81.0
2023-01-03,ZA17ZV48,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,83.0
2023-01-04,ZA17ZV48,ST8000NM0055,8001563222016,0,75.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,75.0
2023-01-05,ZA17ZV48,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,78.0
2023-01-06,ZA17ZV48,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,76.0
2023-01-07,ZA17ZV48,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,47.0,100.0,72.0,97.0,90.0,28.0,83.0
2023-01-08,ZA17ZV48,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,82.0
2023-01-09,ZA17ZV48,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,83.0
2023-01-10,ZA17ZV48,ST8000NM0055,8001563222016,0,73.0,89.0,100.0,100.0,92.0,47.0,100.0,71.0,97.0,90.0,29.0,73.0
2023-01-01,ZA17ZV59,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,83.0
2023-01-02,ZA17ZV59,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,82.0
2023-01-03,ZA17ZV59,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,90.0,47.0,100.0,68.0,87.0,88.0,32.0,74.0
2023-01-04,ZA17ZV59,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,78.0
2023-01-05,ZA17ZV59,ST8000NM0055,8001563222016,0,75.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,75.0
2023-01-06,ZA17ZV59,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,83.0
2023-01-07,ZA17ZV59,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,77.0
2023-01-08,ZA17ZV59,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,74.0
2023-01-09,ZA17ZV59,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,82.0
2023-01-10,ZA17ZV59,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,90.0,47.0,100.0,69.0,87.0,88.0,31.0,76.0
2023-01-01,ZA17ZV5S,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,46.0,100.0,64.0,95.0,89.0,36.0,81.0
2023-01-02,ZA17ZV5S,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,46.0,100.0,64.0,95.0,89.0,36.0,82.0
2023-01-03,ZA17ZV5S,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,95.0,89.0,35.0,83.0
2023-01-04,ZA17ZV5S,ST8000NM0055,8001563222016,0,100.0,89.0,100.0,100.0,91.0,46.0,100.0,65.0,95.0,89.0,35.0,100.0
2023-01-05,ZA17ZV5S,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,95.0,89.0,35.0,84.0
2023-01-06,ZA17ZV5S,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,95.0,89.0,35.0,82.0
2023-01-07,ZA17ZV5S,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,95.0,89.0,35.0,74.0
2023-01-08,ZA17ZV5S,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,95.0,89.0,35.0,83.0
2023-01-09,ZA17ZV5S,ST8000NM0055,8001563222016,0,75.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,95.0,89.0,35.0,75.0
2023-01-10,ZA17ZV5S,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,46.0,100.0,64.0,95.0,89.0,36.0,84.0
2023-01-01,ZA17ZV5T,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,94.0,46.0,100.0,65.0,96.0,90.0,35.0,79.0
2023-01-02,ZA17ZV5T,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,92.0,46.0,100.0,64.0,96.0,90.0,36.0,80.0
2023-01-03,ZA17ZV5T,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,96.0,90.0,35.0,82.0
2023-01-04,ZA17ZV5T,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,96.0,90.0,35.0,84.0
2023-01-05,ZA17ZV5T,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,46.0,100.0,66.0,96.0,90.0,34.0,83.0
2023-01-06,ZA17ZV5T,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,96.0,90.0,35.0,81.0
2023-01-07,ZA17ZV5T,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,96.0,90.0,35.0,82.0
2023-01-08,ZA17ZV5T,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,92.0,46.0,100.0,65.0,96.0,90.0,35.0,78.0
2023-01-09,ZA17ZV5T,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,88.0,46.0,100.0,66.0,96.0,90.0,34.0,81.0
2023-01-10,ZA17ZV5T,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,88.0,46.0,100.0,65.0,96.0,90.0,35.0,83.0
2023-01-01,ZA17ZV5W,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,92.0,46.0,100.0,70.0,91.0,88.0,30.0,83.0
2023-01-02,ZA17ZV5W,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,78.0
2023-01-03,ZA17ZV5W,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,77.0
2023-01-04,ZA17ZV5W,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,80.0
2023-01-05,ZA17ZV5W,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,81.0
2023-01-06,ZA17ZV5W,ST8000NM0055,8001563222016,0,71.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,71.0
2023-01-07,ZA17ZV5W,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,82.0
2023-01-08,ZA17ZV5W,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,74.0
2023-01-09,ZA17ZV5W,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,83.0
2023-01-10,ZA17ZV5W,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,46.0,100.0,70.0,91.0,88.0,30.0,82.0
2023-01-01,ZA17ZV68,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,92.0,47.0,100.0,66.0,93.0,90.0,34.0,79.0
2023-01-02,ZA17ZV68,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,92.0,47.0,100.0,65.0,93.0,90.0,35.0,79.0
2023-01-03,ZA17ZV68,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,92.0,47.0,100.0,65.0,93.0,90.0,35.0,81.0
2023-01-04,ZA17ZV68,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,47.0,100.0,66.0,93.0,90.0,34.0,82.0
2023-01-05,ZA17ZV68,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,92.0,47.0,100.0,66.0,93.0,90.0,34.0,80.0
2023-01-06,ZA17ZV68,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,92.0,47.0,100.0,65.0,93.0,90.0,35.0,82.0
2023-01-07,ZA17ZV68,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,92.0,47.0,100.0,66.0,93.0,90.0,34.0,77.0
2023-01-08,ZA17ZV68,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,92.0,47.0,100.0,66.0,93.0,90.0,34.0,74.0
2023-01-09,ZA17ZV68,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,92.0,47.0,100.0,66.0,93.0,90.0,34.0,74.0
2023-01-10,ZA17ZV68,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,92.0,47.0,100.0,65.0,93.0,90.0,35.0,80.0
2023-01-01,ZA17ZV6A,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,89.0,86.0,35.0,77.0
2023-01-02,ZA17ZV6A,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,89.0,86.0,35.0,83.0
2023-01-03,ZA17ZV6A,ST8000NM0055,8001563222016,0,75.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,89.0,86.0,35.0,75.0
2023-01-04,ZA17ZV6A,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,89.0,86.0,35.0,81.0
2023-01-05,ZA17ZV6A,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,93.0,46.0,100.0,66.0,89.0,86.0,34.0,84.0
2023-01-06,ZA17ZV6A,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,89.0,86.0,35.0,80.0
2023-01-07,ZA17ZV6A,ST8000NM0055,8001563222016,0,74.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,89.0,86.0,35.0,74.0
2023-01-08,ZA17ZV6A,ST8000NM0055,8001563222016,0,79.0,89.0,100.0,100.0,93.0,46.0,100.0,65.0,89.0,86.0,35.0,79.0
